date,open,high,low,close,pct_change,volume,ln_return
2013-03-05,1525.2,1543.47,1525.2,1539.79,0.0096,3610690000,0.009520494
2013-03-04,1518.2,1525.27,1512.29,1525.2,0.0046,3414430000,0.004600126
2013-03-01,1514.68,1519.99,1501.48,1518.2,0.0023,3695610000,0.002321227
2013-02-28,1515.99,1525.34,1514.46,1514.68,-0.0009,3912320000,-0.000864495
2013-02-27,1496.94,1520.08,1494.88,1515.99,0.0127,3551850000,0.012645666
2013-02-26,1487.85,1498.99,1485.01,1496.94,0.0061,3975280000,0.0060909
2013-02-25,1515.6,1525.84,1487.85,1487.85,-0.0183,4011050000,-0.018479275
2013-02-22,1502.42,1515.64,1502.42,1515.6,0.0088,3419320000,0.008734259
2013-02-21,1511.95,1511.95,1497.29,1502.42,-0.0063,4274600000,-0.006323067
2013-02-20,1530.94,1530.94,1511.41,1511.95,-0.0124,4240570000,-0.012481717
2013-02-19,1519.79,1530.94,1519.79,1530.94,0.0073,3748910000,0.007309758
2013-02-15,1521.38,1524.24,1514.14,1519.79,-0.001,3838510000,-0.00104565
2013-02-14,1520.33,1523.14,1514.02,1521.38,0.0007,3759740000,0.000690401
2013-02-13,1519.43,1524.69,1515.93,1520.33,0.0006,3385880000,0.000592152
2013-02-12,1517.01,1522.29,1515.61,1519.43,0.0016,3414370000,0.001593972
2013-02-11,1517.93,1518.31,1513.61,1517.01,-0.0006,2684100000,-0.000606272
2013-02-08,1509.39,1518.31,1509.39,1517.93,0.0057,2986150000,0.005641969
2013-02-07,1512.12,1512.9,1498.49,1509.39,-0.0018,3614580000,-0.001807044
2013-02-06,1511.29,1512.53,1504.71,1512.12,0.0005,3611570000,0.000549049
2013-02-05,1495.71,1514.96,1495.71,1511.29,0.0104,3618360000,0.01036258
2013-02-04,1513.17,1513.17,1495.02,1495.71,-0.0115,3390000000,-0.011605778
2013-02-01,1498.11,1514.41,1498.11,1513.17,0.0101,3836320000,0.010002474
2013-01-31,1501.96,1504.19,1496.76,1498.11,-0.0026,3999880000,-0.002566608
2013-01-30,1507.84,1509.94,1500.11,1501.96,-0.0039,3726810000,-0.003907241
2013-01-29,1500.18,1509.35,1498.09,1507.84,0.0051,3949640000,0.005093062
2013-01-28,1502.96,1503.23,1496.33,1500.18,-0.0018,3388540000,-0.001851396
2013-01-25,1494.82,1503.26,1494.82,1502.96,0.0054,3476290000,0.005430699
2013-01-24,1494.81,1502.27,1489.46,1494.82,0,3699430000,6.68979E-06
2013-01-23,1492.56,1496.13,1489.9,1494.81,0.0015,3552010000,0.001506342
2013-01-22,1485.98,1492.56,1481.16,1492.56,0.0044,3570950000,0.004418279
2013-01-18,1480.95,1485.98,1475.81,1485.98,0.0034,3795740000,0.003397466
2013-01-17,1472.63,1485.16,1472.63,1480.94,0.0056,3706710000,0.005627103
2013-01-16,1472.33,1473.96,1467.6,1472.63,0.0002,3384080000,0.000196946
2013-01-15,1470.67,1473.31,1463.76,1472.34,0.0011,3135350000,0.001128093
2013-01-14,1472.05,1472.05,1465.69,1470.68,-0.0009,3003010000,-0.000931108
2013-01-11,1472.12,1472.75,1467.58,1472.05,0,3340650000,-4.75516E-05
2013-01-10,1461.02,1472.3,1461.02,1472.12,0.0076,4081840000,0.007568717
2013-01-09,1457.15,1464.73,1457.15,1461.02,0.0027,3674390000,0.002652349
2013-01-08,1461.89,1461.89,1451.64,1457.15,-0.0032,3601600000,-0.003247646
2013-01-07,1466.47,1466.47,1456.62,1461.89,-0.0031,3304970000,-0.003128033
2013-01-04,1459.37,1467.94,1458.99,1466.47,0.0049,3424290000,0.004853317
2013-01-03,1462.42,1465.47,1455.53,1459.37,-0.0021,3829730000,-0.002087762
2013-01-02,1426.19,1462.43,1426.19,1462.42,0.0254,4202600000,0.025086045
2012-12-31,1402.43,1426.74,1398.11,1426.19,0.0169,3204330000,0.016800107
2012-12-28,1418.1,1418.1,1401.58,1402.43,-0.011,2426680000,-0.011111501
2012-12-27,1419.83,1422.8,1401.8,1418.1,-0.0012,2830180000,-0.001219199
2012-12-26,1426.66,1429.42,1416.43,1419.83,-0.0048,2285030000,-0.004798902
2012-12-24,1430.15,1430.15,1424.66,1426.66,-0.0024,1248960000,-0.002443286
2012-12-21,1443.67,1443.67,1422.58,1430.15,-0.0094,5229160000,-0.009423002
2012-12-20,1435.81,1443.7,1432.82,1443.69,0.0055,3686580000,0.005473186
2012-12-19,1446.79,1447.75,1435.8,1435.81,-0.0076,3869800000,-0.007618159
2012-12-18,1430.47,1448,1430.47,1446.79,0.0115,4302240000,0.011421148
2012-12-17,1413.54,1430.67,1413.54,1430.36,0.0119,3455610000,0.011800667
2012-12-14,1419.45,1419.45,1411.88,1413.58,-0.0041,3210170000,-0.004143979
2012-12-13,1428.48,1431.36,1416,1419.45,-0.0063,3349960000,-0.006341469
2012-12-12,1427.84,1438.59,1426.76,1428.48,0.0004,3709050000,0.000448129
2012-12-11,1418.55,1434.27,1418.55,1427.84,0.0065,3650230000,0.00652759
2012-12-10,1418.07,1421.64,1415.64,1418.55,0.0003,2999430000,0.000338431
2012-12-07,1413.95,1420.34,1410.9,1418.07,0.0029,3125160000,0.002916658
2012-12-06,1409.43,1413.95,1405.93,1413.94,0.0033,3229700000,0.003301198
2012-12-05,1407.05,1415.56,1398.23,1409.28,0.0016,4253920000,0.001583622
2012-12-04,1409.46,1413.14,1403.65,1407.05,-0.0017,3247710000,-0.001711338
2012-12-03,1416.34,1423.73,1408.46,1409.46,-0.0047,3074280000,-0.004756454
2012-11-30,1415.95,1418.86,1411.63,1416.18,0.0002,3966000000,0.000162422
2012-11-29,1409.96,1419.7,1409.04,1415.95,0.0043,3356850000,0.004260626
2012-11-28,1398.77,1410.31,1385.43,1409.93,0.0079,3359250000,0.007825251
2012-11-27,1406.29,1409.01,1398.03,1398.94,-0.0052,3323120000,-0.005240224
2012-11-26,1409.15,1409.15,1397.68,1406.29,-0.002,2948960000,-0.002031655
2012-11-23,1391.03,1409.16,1391.03,1409.15,0.013,1504960000,0.012942206
2012-11-21,1387.79,1391.25,1386.39,1391.03,0.0023,2667090000,0.002317515
2012-11-20,1386.82,1389.77,1377.04,1387.81,0.0007,3207160000,0.000663135
2012-11-19,1359.88,1386.89,1359.88,1386.89,0.0199,3374800000,0.01966737
2012-11-16,1353.36,1362.03,1343.35,1359.88,0.0048,4045910000,0.004828239
2012-11-15,1355.41,1360.62,1348.05,1353.33,-0.0016,3928870000,-0.001594791
2012-11-14,1374.64,1380.13,1352.5,1355.49,-0.0139,4109510000,-0.013948842
2012-11-13,1380.03,1388.81,1371.39,1374.53,-0.004,3455550000,-0.003993384
2012-11-12,1379.86,1384.87,1377.19,1380.03,0.0001,2567540000,0.00013044
2012-11-09,1377.55,1391.39,1373.03,1379.85,0.0017,3647350000,0.001697276
2012-11-08,1394.53,1401.23,1377.51,1377.51,-0.0122,3779520000,-0.012279919
2012-11-07,1428.27,1428.27,1388.14,1394.53,-0.0237,4356490000,-0.023990495
2012-11-06,1417.26,1433.38,1417.26,1428.39,0.0079,3306970000,0.007822506
2012-11-05,1414.02,1419.9,1408.13,1417.26,0.0022,2921040000,0.00216143
2012-11-02,1427.59,1434.27,1412.91,1414.2,-0.0094,3732480000,-0.009423708
2012-11-01,1412.2,1428.35,1412.2,1427.59,0.0109,3929890000,0.010867261
2012-10-31,1410.99,1418.76,1405.95,1412.16,0.0002,3577110000,0.000155802
2012-10-26,1412.97,1417.09,1403.28,1411.94,-0.0007,3284910000,-0.000729227
2012-10-25,1409.74,1421.12,1405.14,1412.97,0.003,3512640000,0.002991086
2012-10-24,1413.2,1420.04,1407.1,1408.75,-0.0031,3385970000,-0.003090163
2012-10-23,1433.74,1433.74,1407.56,1413.11,-0.0144,3587670000,-0.014549262
2012-10-22,1433.21,1435.46,1422.06,1433.82,0.0004,3216220000,0.000439482
2012-10-19,1457.34,1457.34,1429.85,1433.19,-0.0166,3875170000,-0.016710127
2012-10-18,1460.94,1464.02,1452.63,1457.34,-0.0024,3880030000,-0.002446673
2012-10-17,1454.22,1462.2,1453.35,1460.91,0.0041,3655320000,0.004108613
2012-10-16,1440.31,1455.51,1440.31,1454.92,0.0103,3568770000,0.010217529
2012-10-15,1428.75,1441.31,1427.24,1440.13,0.0081,3483810000,0.008045443
2012-10-12,1432.84,1438.43,1425.53,1428.59,-0.003,3134750000,-0.002970545
2012-10-11,1432.82,1443.9,1432.82,1432.84,0.0002,3672540000,0.000195435
2012-10-10,1441.48,1442.52,1430.64,1432.56,-0.0062,3225060000,-0.00620731
2012-10-09,1455.9,1455.9,1441.18,1441.48,-0.0099,3216320000,-0.009940165
2012-10-08,1460.93,1460.93,1453.1,1455.88,-0.0035,2328720000,-0.00346269
2012-10-05,1461.4,1470.96,1456.89,1460.93,-0.0003,3172940000,-0.000321661
2012-10-04,1451.08,1463.14,1451.08,1461.4,0.0072,3615860000,0.007148798
2012-10-03,1446.05,1454.3,1441.99,1450.99,0.0036,3531640000,0.003617864
2012-10-02,1444.99,1451.52,1439.01,1445.75,0.0009,3321790000,0.0008719
2012-10-01,1440.9,1457.14,1440.9,1444.49,0.0027,3505080000,0.002648035
2012-09-28,1447.13,1447.13,1435.6,1440.67,-0.0045,3509230000,-0.004487822
2012-09-27,1433.36,1450.2,1433.36,1447.15,0.0096,3150330000,0.009602673
2012-09-26,1441.6,1441.6,1430.53,1433.32,-0.0057,3565380000,-0.005753239
2012-09-25,1456.94,1463.24,1441.59,1441.59,-0.0105,3739900000,-0.010557356
2012-09-24,1459.76,1460.72,1452.06,1456.89,-0.0022,3008920000,-0.002235143
2012-09-21,1460.34,1467.07,1459.51,1460.15,-0.0001,4833870000,-7.53319E-05
2012-09-20,1461.05,1461.23,1449.98,1460.26,-0.0005,3382520000,-0.000540853
2012-09-19,1459.5,1465.15,1457.88,1461.05,0.0012,3451360000,0.001184782
2012-09-18,1461.19,1461.47,1456.13,1459.32,-0.0013,3377390000,-0.001280598
2012-09-17,1465.42,1465.63,1457.55,1461.19,-0.0031,3482430000,-0.003129529
2012-09-14,1460.07,1474.51,1460.07,1465.77,0.004,5041990000,0.003951115
2012-09-13,1436.56,1463.76,1435.34,1459.99,0.0163,4606550000,0.01617822
2012-09-12,1433.56,1439.15,1432.99,1436.56,0.0021,3641200000,0.002090506
2012-09-11,1429.13,1437.76,1429.13,1433.56,0.0031,3509630000,0.00312998
2012-09-10,1437.92,1438.74,1428.98,1429.08,-0.0061,3223670000,-0.006166744
